sif_style	Annotation	count	etype	matchType	filenames
YPL031C (d) YKL150W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YGR002C (u) YHR090C		1.0	ppi		phospho_v4_bgnet_fix
YHR090C (u) YGR002C		1.0	ppi		phospho_v4_bgnet_fix
NPI64 (d) YPR079W		1.0		Constituent	NaCl_module_edges
YJL194W (u) YLL039C		1.0	ppi		phospho_v4_bgnet_fix
YLL039C (u) YJL194W		1.0	ppi		phospho_v4_bgnet_fix
YPL031C (d) YJR076C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDL160C (u) YKR059W		1.0	ppi		phospho_v4_bgnet_fix
YKR059W (u) YDL160C		1.0	ppi		phospho_v4_bgnet_fix
YAR033W (u) YGL051W		1.0	ppi		phospho_v4_bgnet_fix
YGL051W (u) YAR033W		1.0	ppi		phospho_v4_bgnet_fix
YBR160W (d) YJR083C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YLR347C (u) YOR001W		1.0	ppi		phospho_v4_bgnet_fix
YOR001W (u) YLR347C		1.0	ppi		phospho_v4_bgnet_fix
YNL287W (u) YPL010W		1.0	ppi		phospho_v4_bgnet_fix
YPL010W (u) YNL287W		1.0	ppi		phospho_v4_bgnet_fix
SNR4 (u) YBL002W		1.0	ppi		phospho_v4_bgnet_fix
YBL002W (u) SNR4		1.0	ppi		phospho_v4_bgnet_fix
YBR049C (u) YHR099W		1.0	ppi		phospho_v4_bgnet_fix
YHR099W (u) YBR049C		1.0	ppi		phospho_v4_bgnet_fix
YKL101W (d) YNL286W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YBR160W (d) YKL052C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YBL023C (u) YPR120C		1.0	ppi		phospho_v4_bgnet_fix
YPR120C (u) YBL023C		1.0	ppi		phospho_v4_bgnet_fix
YIL009CA (u) YLR318W		1.0	ppi		phospho_v4_bgnet_fix
YLR318W (u) YIL009CA		1.0	ppi		phospho_v4_bgnet_fix
YBR017C (u) YGL092W		1.0	ppi		phospho_v4_bgnet_fix
YGL092W (u) YBR017C		1.0	ppi		phospho_v4_bgnet_fix
YOR061W (u) YOR341W		1.0	ppi		phospho_v4_bgnet_fix
YOR341W (u) YOR061W		1.0	ppi		phospho_v4_bgnet_fix
YAL014C (u) YKL196C		1.0	ppi		phospho_v4_bgnet_fix
YKL196C (u) YAL014C		1.0	ppi		phospho_v4_bgnet_fix
YJR059W (d) YNL077W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YBR103W (u) YDR155C		1.0	ppi		phospho_v4_bgnet_fix
YDR155C (u) YBR103W		1.0	ppi		phospho_v4_bgnet_fix
YDR013W (u) YDR489W		1.0	ppi		phospho_v4_bgnet_fix
YDR489W (u) YDR013W		1.0	ppi		phospho_v4_bgnet_fix
YGL187C (u) YGR033C		1.0	ppi		phospho_v4_bgnet_fix
YGR033C (u) YGL187C		1.0	ppi		phospho_v4_bgnet_fix
YMR236W (u) YPL254W		1.0	ppi		phospho_v4_bgnet_fix
YPL254W (u) YMR236W		1.0	ppi		phospho_v4_bgnet_fix
YIL139C (u) YPL167C		1.0	ppi		phospho_v4_bgnet_fix
YPL167C (u) YIL139C		1.0	ppi		phospho_v4_bgnet_fix
YDL126C (u) YKL145W		1.0	ppi		phospho_v4_bgnet_fix
YKL145W (u) YDL126C		1.0	ppi		phospho_v4_bgnet_fix
YJR042W (u) YKL186C		1.0	ppi		phospho_v4_bgnet_fix
YKL186C (u) YJR042W		1.0	ppi		phospho_v4_bgnet_fix
YDL117W (u) YMR032W		1.0	ppi		phospho_v4_bgnet_fix
YMR032W (u) YDL117W		1.0	ppi		phospho_v4_bgnet_fix
RDN181 (u) YOL121C		1.0	ppi		phospho_v4_bgnet_fix
YOL121C (u) RDN181		1.0	ppi		phospho_v4_bgnet_fix
YJR002W (u) YLR409C		1.0	ppi		phospho_v4_bgnet_fix
YLR409C (u) YJR002W		1.0	ppi		phospho_v4_bgnet_fix
YHR108W (u) YJR125C		1.0	ppi		phospho_v4_bgnet_fix
YJR125C (u) YHR108W		1.0	ppi		phospho_v4_bgnet_fix
YDL232W (u) YJL002C		1.0	ppi		phospho_v4_bgnet_fix
YJL002C (u) YDL232W		1.0	ppi		phospho_v4_bgnet_fix
YBR085W (u) YER110C		1.0	ppi		phospho_v4_bgnet_fix
YER110C (u) YBR085W		1.0	ppi		phospho_v4_bgnet_fix
YLR002C (u) YNL261W		1.0	ppi		phospho_v4_bgnet_fix
YNL261W (u) YLR002C		1.0	ppi		phospho_v4_bgnet_fix
YAL029C (u) YKL185W		1.0	ppi		phospho_v4_bgnet_fix
YKL185W (u) YAL029C		1.0	ppi		phospho_v4_bgnet_fix
YJR002W (u) YOR004W		1.0	ppi		phospho_v4_bgnet_fix
YOR004W (u) YJR002W		1.0	ppi		phospho_v4_bgnet_fix
YFL024C (u) YFL039C		1.0	ppi		phospho_v4_bgnet_fix
YFL039C (u) YFL024C		1.0	ppi		phospho_v4_bgnet_fix
YER107C (u) YFR002W		1.0	ppi		phospho_v4_bgnet_fix
YFR002W (u) YER107C		1.0	ppi		phospho_v4_bgnet_fix
YIL035C (d) YGR082W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YBR009C (u) YHR041C		1.0	ppi		phospho_v4_bgnet_fix
YHR041C (u) YBR009C		1.0	ppi		phospho_v4_bgnet_fix
YHR135C (d) YBR086C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YIR006C (d) NPI61	Yes	1.0		Shared_Interaction	NaCl_module_edges
YBR282W (u) YHL004W		1.0	ppi		phospho_v4_bgnet_fix
YHL004W (u) YBR282W		1.0	ppi		phospho_v4_bgnet_fix
YDL192W (u) YJL099W		1.0	ppi		phospho_v4_bgnet_fix
YJL099W (u) YDL192W		1.0	ppi		phospho_v4_bgnet_fix
YDR280W (u) YHR081W		1.0	ppi		phospho_v4_bgnet_fix
YHR081W (u) YDR280W		1.0	ppi		phospho_v4_bgnet_fix
YGL187C (u) YLR203C		1.0	ppi		phospho_v4_bgnet_fix
YLR203C (u) YGL187C		1.0	ppi		phospho_v4_bgnet_fix
YDL140C (u) YLR071C		1.0	ppi		phospho_v4_bgnet_fix
YLR071C (u) YDL140C		1.0	ppi		phospho_v4_bgnet_fix
YIL125W (u) YMR072W		1.0	ppi		phospho_v4_bgnet_fix
YMR072W (u) YIL125W		1.0	ppi		phospho_v4_bgnet_fix
YBL105C (u) YGL190C		1.0	ppi		phospho_v4_bgnet_fix
YGL190C (u) YBL105C		1.0	ppi		phospho_v4_bgnet_fix
YHR005CA (u) YOR297C		1.0	ppi		phospho_v4_bgnet_fix
YOR297C (u) YHR005CA		1.0	ppi		phospho_v4_bgnet_fix
YOL113W (d) YDR191W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YJL187C (d) YHR156C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YNL154C (d) YNL192W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YGR245C (u) YOR063W		1.0	ppi		phospho_v4_bgnet_fix
YOR063W (u) YGR245C		1.0	ppi		phospho_v4_bgnet_fix
YPL042C (d) YPL248C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YBR084W (u) YCR008W		1.0	ppi		phospho_v4_bgnet_fix
YCR008W (u) YBR084W		1.0	ppi		phospho_v4_bgnet_fix
YAL056W (u) YKL166C		1.0	ppi		phospho_v4_bgnet_fix
YKL166C (u) YAL056W		1.0	ppi		phospho_v4_bgnet_fix
YPL209C (d) YGR140W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YNL154C (d) YGR027WA		1.0	kinase_substrate		phospho_v4_bgnet_fix
YOR063W (u) YPL210C		1.0	ppi		phospho_v4_bgnet_fix
YPL210C (u) YOR063W		1.0	ppi		phospho_v4_bgnet_fix
YCR012W (u) YJR009C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YJR009C (u) YCR012W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YGR097W (u) YLR096W		1.0	ppi		phospho_v4_bgnet_fix
YLR096W (u) YGR097W		1.0	ppi		phospho_v4_bgnet_fix
YBR109C (u) YDR231C		1.0	ppi		phospho_v4_bgnet_fix
YDR231C (u) YBR109C		1.0	ppi		phospho_v4_bgnet_fix
YBR137W (u) YDR335W		1.0	ppi		phospho_v4_bgnet_fix
YDR335W (u) YBR137W		1.0	ppi		phospho_v4_bgnet_fix
YGL137W (u) YMR291W		1.0	ppi		phospho_v4_bgnet_fix
YMR291W (u) YGL137W		1.0	ppi		phospho_v4_bgnet_fix
YNL207W (u) YPR143W		1.0	ppi		phospho_v4_bgnet_fix
YPR143W (u) YNL207W		1.0	ppi		phospho_v4_bgnet_fix
YFR014C (d) YDR169C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YHR119W (u) YJR119C		1.0	ppi		phospho_v4_bgnet_fix
YJR119C (u) YHR119W		1.0	ppi		phospho_v4_bgnet_fix
YBR089CA (u) YKL028W		1.0	ppi		phospho_v4_bgnet_fix
YKL028W (u) YBR089CA		1.0	ppi		phospho_v4_bgnet_fix
YBR109C (u) YOL016C		1.0	ppi		phospho_v4_bgnet_fix
YOL016C (u) YBR109C		1.0	ppi		phospho_v4_bgnet_fix
YLR024C (d) YDL020C		1.0	ubiquitination		phospho_v4_bgnet_fix
YDR510W (d) YGR140W		1.0	sumoylation		phospho_v4_bgnet_fix
YAR002W (u) YKL186C		1.0	ppi		phospho_v4_bgnet_fix
YKL186C (u) YAR002W		1.0	ppi		phospho_v4_bgnet_fix
YBR034C (d) YHR089C		1.0	methylation		phospho_v4_bgnet_fix
YKL101W (d) YDL223C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YKL058W (u) YOL051W		1.0	ppi		phospho_v4_bgnet_fix
YOL051W (u) YKL058W		1.0	ppi		phospho_v4_bgnet_fix
YBR173C (u) YFL007W		1.0	ppi		phospho_v4_bgnet_fix
YFL007W (u) YBR173C		1.0	ppi		phospho_v4_bgnet_fix
YGL100W (u) YHR174W		1.0	ppi		phospho_v4_bgnet_fix
YHR174W (u) YGL100W		1.0	ppi		phospho_v4_bgnet_fix
YDR233C (u) YER087CB		1.0	ppi		phospho_v4_bgnet_fix
YER087CB (u) YDR233C		1.0	ppi		phospho_v4_bgnet_fix
YMR312W (u) YPL086C		1.0	ppi		phospho_v4_bgnet_fix
YPL086C (u) YMR312W		1.0	ppi		phospho_v4_bgnet_fix
YJL164C (d) CDC14RD19	Kinase|Yes	1.0		motif_match	NaCl_module_edges
YDR261C (d) YEL069C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YGL120C (u) YOL041C		1.0	ppi		phospho_v4_bgnet_fix
YOL041C (u) YGL120C		1.0	ppi		phospho_v4_bgnet_fix
RDN582 (u) YPL043W		1.0	ppi		phospho_v4_bgnet_fix
YPL043W (u) RDN582		1.0	ppi		phospho_v4_bgnet_fix
YDR322CA (u) YML081CA		1.0	ppi		phospho_v4_bgnet_fix
YML081CA (u) YDR322CA		1.0	ppi		phospho_v4_bgnet_fix
YLR417W (u) YLR452C		1.0	ppi		phospho_v4_bgnet_fix
YLR452C (u) YLR417W		1.0	ppi		phospho_v4_bgnet_fix
YGR274C (u) YML015C		1.0	ppi		phospho_v4_bgnet_fix
YML015C (u) YGR274C		1.0	ppi		phospho_v4_bgnet_fix
YBR200W (u) YOR122C		1.0	ppi		phospho_v4_bgnet_fix
YOR122C (u) YBR200W		1.0	ppi		phospho_v4_bgnet_fix
YHR058C (u) YPL082C		1.0	ppi		phospho_v4_bgnet_fix
YPL082C (u) YHR058C		1.0	ppi		phospho_v4_bgnet_fix
YCL024W (u) YLR055C		1.0	ppi		phospho_v4_bgnet_fix
YLR055C (u) YCL024W		1.0	ppi		phospho_v4_bgnet_fix
YBR160W (d) YOR127W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDL225W (u) YHR107C		1.0	ppi		phospho_v4_bgnet_fix
YHR107C (u) YDL225W		1.0	ppi		phospho_v4_bgnet_fix
YNL097C (u) YOL004W		1.0	ppi		phospho_v4_bgnet_fix
YOL004W (u) YNL097C		1.0	ppi		phospho_v4_bgnet_fix
YGR095C (u) YGR262C		1.0	ppi		phospho_v4_bgnet_fix
YGR262C (u) YGR095C		1.0	ppi		phospho_v4_bgnet_fix
YML010W (u) YMR039C		1.0	ppi		phospho_v4_bgnet_fix
YMR039C (u) YML010W		1.0	ppi		phospho_v4_bgnet_fix
YNR010W (u) YOR151C		1.0	ppi		phospho_v4_bgnet_fix
YOR151C (u) YNR010W		1.0	ppi		phospho_v4_bgnet_fix
YKL060C (u) YLR340W		1.0	ppi		phospho_v4_bgnet_fix
YLR340W (u) YKL060C		1.0	ppi		phospho_v4_bgnet_fix
YOL021C (u) YOR076C		1.0	ppi		phospho_v4_bgnet_fix
YOR076C (u) YOL021C		1.0	ppi		phospho_v4_bgnet_fix
YDR419W (u) YLL039C		1.0	ppi		phospho_v4_bgnet_fix
YLL039C (u) YDR419W		1.0	ppi		phospho_v4_bgnet_fix
YDR523C (d) YGL066W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YAL001C (u) YMR039C		1.0	ppi		phospho_v4_bgnet_fix
YMR039C (u) YAL001C		1.0	ppi		phospho_v4_bgnet_fix
YDR392W (u) YGR252W		1.0	ppi		phospho_v4_bgnet_fix
YGR252W (u) YDR392W		1.0	ppi		phospho_v4_bgnet_fix
YGR240C (u) YML085C		1.0	ppi		phospho_v4_bgnet_fix
YML085C (u) YGR240C		1.0	ppi		phospho_v4_bgnet_fix
YBR028C (u) YBR084W		1.0	ppi		phospho_v4_bgnet_fix
YBR084W (u) YBR028C		1.0	ppi		phospho_v4_bgnet_fix
YNL084C (u) YOR117W		1.0	ppi		phospho_v4_bgnet_fix
YOR117W (u) YNL084C		1.0	ppi		phospho_v4_bgnet_fix
YJR059W (d) YDL117W		1.0	kinase_substrate		phospho_v4_bgnet_fix
HOG1ID29 (d) YDR169C	Yes	1.0		Shared_Interaction	NaCl_module_edges
YKL021C (u) YOL041C		1.0	ppi		phospho_v4_bgnet_fix
YOL041C (u) YKL021C		1.0	ppi		phospho_v4_bgnet_fix
YDR427W (u) YER012W		1.0	ppi		phospho_v4_bgnet_fix
YER012W (u) YDR427W		1.0	ppi		phospho_v4_bgnet_fix
YML057W (u) YPL240C		1.0	ppi		phospho_v4_bgnet_fix
YPL240C (u) YML057W		1.0	ppi		phospho_v4_bgnet_fix
YOR198C (u) YPL042C		1.0	ppi		phospho_v4_bgnet_fix
YPL042C (u) YOR198C		1.0	ppi		phospho_v4_bgnet_fix
YJL164C (d) YDR309C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YBR059C (u) YLR258W		1.0	ppi		phospho_v4_bgnet_fix
YLR258W (u) YBR059C		1.0	ppi		phospho_v4_bgnet_fix
YGR097W (u) YNL307C		1.0	ppi		phospho_v4_bgnet_fix
YNL307C (u) YGR097W		1.0	ppi		phospho_v4_bgnet_fix
YJL095W (d) YMR229C		1.0	kinase_substrate		phospho_v4_bgnet_fix
NPR73 (d) YKL088W		1.0		Constituent	NaCl_module_edges
YAL026C (u) YJL204C		1.0	ppi		phospho_v4_bgnet_fix
YJL204C (u) YAL026C		1.0	ppi		phospho_v4_bgnet_fix
YCL057CA (u) YKR065C		1.0	ppi		phospho_v4_bgnet_fix
YKR065C (u) YCL057CA		1.0	ppi		phospho_v4_bgnet_fix
YEL030W (u) YOR232W		1.0	ppi		phospho_v4_bgnet_fix
YOR232W (u) YEL030W		1.0	ppi		phospho_v4_bgnet_fix
YPL031C (d) YIL118W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YPL204W (u) YPR145W		1.0	ppi		phospho_v4_bgnet_fix
YPR145W (u) YPL204W		1.0	ppi		phospho_v4_bgnet_fix
YER133W (u) YLR449W		1.0	ppi		phospho_v4_bgnet_fix
YLR449W (u) YER133W		1.0	ppi		phospho_v4_bgnet_fix
YGL116W (u) YGR225W		1.0	ppi		phospho_v4_bgnet_fix
YGR225W (u) YGL116W		1.0	ppi		phospho_v4_bgnet_fix
YDR028C (u) YDR172W		1.0	ppi		phospho_v4_bgnet_fix
YDR172W (u) YDR028C		1.0	ppi		phospho_v4_bgnet_fix
YNL243W (d) NPI63	Yes	1.0		Shared_Interaction	NaCl_module_edges
YHR082C (d) YLR131C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YHL031C (u) YKL196C		1.0	ppi		phospho_v4_bgnet_fix
YKL196C (u) YHL031C		1.0	ppi		phospho_v4_bgnet_fix
YDL229W (u) YDR432W		1.0	ppi		phospho_v4_bgnet_fix
YDR432W (u) YDL229W		1.0	ppi		phospho_v4_bgnet_fix
YER151C (d) YDL159W		1.0	deubiquitination		phospho_v4_bgnet_fix
YKL217W (u) YOL151W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YOL151W (u) YKL217W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
PDE2RA58 (d) YMR153W	Yes	1.0		Shared_Interaction	NaCl_module_edges
YGL025C (u) YNR010W		1.0	ppi		phospho_v4_bgnet_fix
YNR010W (u) YGL025C		1.0	ppi		phospho_v4_bgnet_fix
YBR111WA (u) YDR176W		1.0	ppi		phospho_v4_bgnet_fix
YDR176W (u) YBR111WA		1.0	ppi		phospho_v4_bgnet_fix
YNL154C (d) YNL066W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YJR076C (u) YNL078W		1.0	ppi		phospho_v4_bgnet_fix
YNL078W (u) YJR076C		1.0	ppi		phospho_v4_bgnet_fix
YBR059C (d) YLR206W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YNL232W (u) YPR072W		1.0	ppi		phospho_v4_bgnet_fix
YPR072W (u) YNL232W		1.0	ppi		phospho_v4_bgnet_fix
YCL059C (u) YOL127W		1.0	ppi		phospho_v4_bgnet_fix
YOL127W (u) YCL059C		1.0	ppi		phospho_v4_bgnet_fix
YDR385W (u) YLR022C		1.0	ppi		phospho_v4_bgnet_fix
YLR022C (u) YDR385W		1.0	ppi		phospho_v4_bgnet_fix
YHL011C (u) YKL181W		1.0	ppi		phospho_v4_bgnet_fix
YKL181W (u) YHL011C		1.0	ppi		phospho_v4_bgnet_fix
YCR073C (d) YAR019C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YJL141C (u) YPL247C		1.0	ppi		phospho_v4_bgnet_fix
YPL247C (u) YJL141C		1.0	ppi		phospho_v4_bgnet_fix
YCR077C (u) YLL036C		1.0	ppi		phospho_v4_bgnet_fix
YLL036C (u) YCR077C		1.0	ppi		phospho_v4_bgnet_fix
YGR179C (u) YMR168C		1.0	ppi		phospho_v4_bgnet_fix
YMR168C (u) YGR179C		1.0	ppi		phospho_v4_bgnet_fix
YBL046W (u) YDR075W		1.0	ppi		phospho_v4_bgnet_fix
YDR075W (u) YBL046W		1.0	ppi		phospho_v4_bgnet_fix
YCR081W (u) YGL025C		1.0	ppi		phospho_v4_bgnet_fix
YGL025C (u) YCR081W		1.0	ppi		phospho_v4_bgnet_fix
YDL229W (u) YDR172W		1.0	ppi		phospho_v4_bgnet_fix
YDR172W (u) YDL229W		1.0	ppi		phospho_v4_bgnet_fix
YDL042C (u) YGR010W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YGR010W (u) YDL042C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YIL103W (u) YKL191W		1.0	ppi		phospho_v4_bgnet_fix
YKL191W (u) YIL103W		1.0	ppi		phospho_v4_bgnet_fix
YGL019W (u) YOR267C		1.0	ppi		phospho_v4_bgnet_fix
YOR267C (u) YGL019W		1.0	ppi		phospho_v4_bgnet_fix
YKR101W (u) YPR018W		1.0	ppi		phospho_v4_bgnet_fix
YPR018W (u) YKR101W		1.0	ppi		phospho_v4_bgnet_fix
YBR272C (u) YOR362C		1.0	ppi		phospho_v4_bgnet_fix
YOR362C (u) YBR272C		1.0	ppi		phospho_v4_bgnet_fix
YCL054W (u) YGL120C		1.0	ppi		phospho_v4_bgnet_fix
YGL120C (u) YCL054W		1.0	ppi		phospho_v4_bgnet_fix
YKL101W (d) YKR048C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YML105C (u) YPR088C		1.0	ppi		phospho_v4_bgnet_fix
YPR088C (u) YML105C		1.0	ppi		phospho_v4_bgnet_fix
YOL025W (u) YOL133W		1.0	ppi		phospho_v4_bgnet_fix
YOL133W (u) YOL025W		1.0	ppi		phospho_v4_bgnet_fix
YAL034WA (u) YDR318W		1.0	ppi		phospho_v4_bgnet_fix
YDR318W (u) YAL034WA		1.0	ppi		phospho_v4_bgnet_fix
YGR180C (u) YPR106W		1.0	ppi		phospho_v4_bgnet_fix
YPR106W (u) YGR180C		1.0	ppi		phospho_v4_bgnet_fix
YLR268W (u) YPL218W		1.0	ppi		phospho_v4_bgnet_fix
YPL218W (u) YLR268W		1.0	ppi		phospho_v4_bgnet_fix
YHR135C (d) YPR013C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YIR011C (u) YNL189W		1.0	ppi		phospho_v4_bgnet_fix
YNL189W (u) YIR011C		1.0	ppi		phospho_v4_bgnet_fix
YDL132W (u) YLR352W		1.0	ppi		phospho_v4_bgnet_fix
YLR352W (u) YDL132W		1.0	ppi		phospho_v4_bgnet_fix
CDC14ID11 (d) YNL267W		1.0		Constituent	NaCl_module_edges
YAL021C (u) YFL028C		1.0	ppi		phospho_v4_bgnet_fix
YFL028C (u) YAL021C		1.0	ppi		phospho_v4_bgnet_fix
YHR030C (u) YPL049C		1.0	ppi		phospho_v4_bgnet_fix
YPL049C (u) YHR030C		1.0	ppi		phospho_v4_bgnet_fix
YHR135C (d) YKR041W		1.0	kinase_substrate		phospho_v4_bgnet_fix
CX95 (u) YDR513W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YDR513W (u) CX95		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YMR263W (u) YPL139C		1.0	ppi		phospho_v4_bgnet_fix
YPL139C (u) YMR263W		1.0	ppi		phospho_v4_bgnet_fix
YLR347C (u) YML007W		1.0	ppi		phospho_v4_bgnet_fix
YML007W (u) YLR347C		1.0	ppi		phospho_v4_bgnet_fix
YCL024W (u) YJR062C		1.0	ppi		phospho_v4_bgnet_fix
YJR062C (u) YCL024W		1.0	ppi		phospho_v4_bgnet_fix
YBR160W (d) YHL022C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDL126C (u) YDR049W		1.0	ppi		phospho_v4_bgnet_fix
YDR049W (u) YDL126C		1.0	ppi		phospho_v4_bgnet_fix
YPL031C (d) YOL060C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YLR248W (d) YDR169C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YFR014C (d) YER153C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDR335W (u) YOR098C		1.0	ppi		phospho_v4_bgnet_fix
YOR098C (u) YDR335W		1.0	ppi		phospho_v4_bgnet_fix
YBL030C (u) YJR048W		1.0	ppi		phospho_v4_bgnet_fix
YJR048W (u) YBL030C		1.0	ppi		phospho_v4_bgnet_fix
YAL021C (u) YIL038C		1.0	ppi		phospho_v4_bgnet_fix
YIL038C (u) YAL021C		1.0	ppi		phospho_v4_bgnet_fix
YPL082C (u) YPR086W		1.0	ppi		phospho_v4_bgnet_fix
YPR086W (u) YPL082C		1.0	ppi		phospho_v4_bgnet_fix
YBR109C (u) YNL053W		1.0	ppi		phospho_v4_bgnet_fix
YNL053W (u) YBR109C		1.0	ppi		phospho_v4_bgnet_fix
YDR080W (u) YML001W		1.0	ppi		phospho_v4_bgnet_fix
YML001W (u) YDR080W		1.0	ppi		phospho_v4_bgnet_fix
YGL210W (u) YLR026C		1.0	ppi		phospho_v4_bgnet_fix
YLR026C (u) YGL210W		1.0	ppi		phospho_v4_bgnet_fix
YBR160W (d) YPL209C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YJR002W (u) YMR128W		1.0	ppi		phospho_v4_bgnet_fix
YMR128W (u) YJR002W		1.0	ppi		phospho_v4_bgnet_fix
YCR093W (u) YGR274C		1.0	ppi		phospho_v4_bgnet_fix
YGR274C (u) YCR093W		1.0	ppi		phospho_v4_bgnet_fix
YER087CB (u) YOR103C		1.0	ppi		phospho_v4_bgnet_fix
YOR103C (u) YER087CB		1.0	ppi		phospho_v4_bgnet_fix
YEL051W (u) YPR036W		1.0	ppi		phospho_v4_bgnet_fix
YPR036W (u) YEL051W		1.0	ppi		phospho_v4_bgnet_fix
YBR160W (d) YMR036C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YJL173C (u) YPL082C		1.0	ppi		phospho_v4_bgnet_fix
YPL082C (u) YJL173C		1.0	ppi		phospho_v4_bgnet_fix
YDR312W (u) YGL120C		1.0	ppi		phospho_v4_bgnet_fix
YGL120C (u) YDR312W		1.0	ppi		phospho_v4_bgnet_fix
YHR165C (u) YOR308C		1.0	ppi		phospho_v4_bgnet_fix
YOR308C (u) YHR165C		1.0	ppi		phospho_v4_bgnet_fix
YLR052W (u) YOR189W		1.0	ppi		phospho_v4_bgnet_fix
YOR189W (u) YLR052W		1.0	ppi		phospho_v4_bgnet_fix
YDR507C (u) YJR083C		1.0	ppi		phospho_v4_bgnet_fix
YJR083C (u) YDR507C		1.0	ppi		phospho_v4_bgnet_fix
Q0275 (u) YDR231C		1.0	ppi		phospho_v4_bgnet_fix
YDR231C (u) Q0275		1.0	ppi		phospho_v4_bgnet_fix
YNL027W (u) YPL141C		1.0	ppi		phospho_v4_bgnet_fix
YPL141C (u) YNL027W		1.0	ppi		phospho_v4_bgnet_fix
YGL120C (u) YLR175W		1.0	ppi		phospho_v4_bgnet_fix
YLR175W (u) YGL120C		1.0	ppi		phospho_v4_bgnet_fix
YGL106W (u) YJL187C		1.0	ppi		phospho_v4_bgnet_fix
YJL187C (u) YGL106W		1.0	ppi		phospho_v4_bgnet_fix
YBL016W (d) YEL053C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YJL164C (d) YBL061C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDR080W (u) YMR197C		1.0	ppi		phospho_v4_bgnet_fix
YMR197C (u) YDR080W		1.0	ppi		phospho_v4_bgnet_fix
YKL152C (u) YLL039C		1.0	ppi		phospho_v4_bgnet_fix
YLL039C (u) YKL152C		1.0	ppi		phospho_v4_bgnet_fix
YDR176W (u) YER165W		1.0	ppi		phospho_v4_bgnet_fix
YER165W (u) YDR176W		1.0	ppi		phospho_v4_bgnet_fix
YKL101W (d) YNR006W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YJR121W (u) YPL078C		1.0	ppi		phospho_v4_bgnet_fix
YPL078C (u) YJR121W		1.0	ppi		phospho_v4_bgnet_fix
YER099C (u) YFR004W		1.0	ppi		phospho_v4_bgnet_fix
YFR004W (u) YER099C		1.0	ppi		phospho_v4_bgnet_fix
NPI61 (d) YHR158C	Yes	1.0		Constituent	NaCl_module_edges
YKL166C (u) YPR160W		1.0	ppi		phospho_v4_bgnet_fix
YPR160W (u) YKL166C		1.0	ppi		phospho_v4_bgnet_fix
YDR404C (u) YOR151C		1.0	ppi		phospho_v4_bgnet_fix
YOR151C (u) YDR404C		1.0	ppi		phospho_v4_bgnet_fix
YBR272C (u) YDR427W		1.0	ppi		phospho_v4_bgnet_fix
YDR427W (u) YBR272C		1.0	ppi		phospho_v4_bgnet_fix
YCR073C (d) YPL217C		1.0	kinase_substrate		phospho_v4_bgnet_fix
NPR70 (d) YNL088W		1.0		Constituent	NaCl_module_edges
YGL171W (u) YPL204W		1.0	ppi		phospho_v4_bgnet_fix
YPL204W (u) YGL171W		1.0	ppi		phospho_v4_bgnet_fix
YJL104W (u) YPL063W		1.0	ppi		phospho_v4_bgnet_fix
YPL063W (u) YJL104W		1.0	ppi		phospho_v4_bgnet_fix
