etype=CatSet(acetylation|deacetylation|demethylation|deubiquitination|given_gasch|given_gaschphos|glycosylation|kinase_substrate|metabolic_pathway|methylation|modification|neddrub1ylation|phosphatase_substrate|phosphorylation_and_dephosphorylation|ppi|prenylation|proteolyticprocessing|sumoylation|ubiquitination)	GENEA	GENEB	dir	sign	source	pmid
kinase_substrate	YBL088C	YNL312W	1	0	malloryjc2003	12967660
kinase_substrate	YBL088C	YOR189W	1	0	morrisonaj2007	17693258
kinase_substrate	YBL105C	YBL039C	1	0	yangwl1996|choimg2003	8626655|12709422
kinase_substrate	YBL105C	YHL020C	1	0	kid
kinase_substrate	YBL105C	YJL095W	1	0	levinde1994	7874200
kinase_substrate	YBL105C	YLR133W	1	0	kid
kinase_substrate	YBL105C	YNL068C	1	0	darievaz2012	22966207
kinase_substrate	YBL105C	YOR372C	1	0	darievaz2012	22966207
kinase_substrate	YBR059C	YBL047C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YCR027C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YDR229W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YDR239C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YDR312W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YDR354W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YER131W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YFR021W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YFR024CA	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YGL105W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YGL153W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YGL172W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YGL207W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YGL234W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YGR021W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YGR135W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YGR159C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YGR240C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YHR015W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YHR161C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YIL091C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YJL084C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YKR006C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YKR009C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YKR092C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YKR094C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YLL018C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YLR206W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YLR276C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YMR222C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YMR250W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YMR297W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YMR304W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YNL027W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YNL227C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YNL272C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YNL277W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YOR054C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YOR239W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YOR257W	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YOR329C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YPL106C	1	0	ptacekj2005	16319894
kinase_substrate	YBR059C	YPL223C	1	0	ptacekj2005	16319894
kinase_substrate	YBR135W	YLR079W	1	0	koivomaegim2011	21993622
kinase_substrate	YBR136W	YAR007C	1	0	navadgipatilvm2008|malloryjc2003|kimhs2003	14642562|18922789|12967660
kinase_substrate	YBR136W	YCL061C	1	0	chensh2009	19457865
kinase_substrate	YBR136W	YDL101C	1	0	malloryjc2003	12967660
kinase_substrate	YBR136W	YDL220C	1	0	tsengsf2006|tsengsf2009	17108359|19359360
kinase_substrate	YBR136W	YDR076W	1	0	bashkirovvi2006	16793401
kinase_substrate	YBR136W	YDR217C	1	0	naikit2004	15060150
kinase_substrate	YBR136W	YDR225W	1	0	kid
kinase_substrate	YBR136W	YDR499W	1	0	paciottiv2000	10950868
kinase_substrate	YBR136W	YHR154W	1	0	kid
kinase_substrate	YBR136W	YIL072W	1	0	kid
kinase_substrate	YBR136W	YJR035W	1	0	kid
kinase_substrate	YBR136W	YLR437C	1	0	kid
kinase_substrate	YBR136W	YMR190C	1	0	kid
kinase_substrate	YBR136W	YNL312W	1	0	bartrandaj2006|navadgipatilvm2008|malloryjc2003|kimhs2003	14642562|18922789|12967660|16118184
kinase_substrate	YBR136W	YOR189W	1	0	morrisonaj2007	17693258
kinase_substrate	YBR136W	YPL153C	1	0	sweeneyfd2005|chensh2009|leesj2003|navadgipatilvm2008|majl2006	16085488|16365046|18922789|12917350|19457865
kinase_substrate	YBR136W	YPR010C	1	0	kimhs2003	14642562
kinase_substrate	YBR160W	YAL019W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YAL020C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YAL024C	1	0	jensens2002|ubersaxja2003	14574415|12432084
kinase_substrate	YBR160W	YAL028W	1	0	ptacekj2005|ubersaxja2003	14574415|16319894
kinase_substrate	YBR160W	YAL031C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YAL040C	1	0	tyersm1992|ubersaxja2003|yaglomj1995	14574415|1316273|7823941
kinase_substrate	YBR160W	YAR002W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YAR003W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YBL007C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YBL013W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YBL014C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YBL024W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YBL063W	1	0	cheemk2010	20463882
kinase_substrate	YBR160W	YBL084C	1	0	rudnerad2000	10871279
kinase_substrate	YBR160W	YBL105C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YBR038W	1	0	ptacekj2005|ubersaxja2003	14574415|16319894
kinase_substrate	YBR160W	YBR060C	1	0	koivomaegim2011|loogm2005|ubersaxja2003|chens2011	21658602|14574415|21289063|15744308
kinase_substrate	YBR160W	YBR098W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YBR102C	1	0	koivomaegim2011|ubersaxja2003	21658602|14574415
kinase_substrate	YBR160W	YBR135W	1	0	ptacekj2005:yeastkid	21492431:16319894
kinase_substrate	YBR160W	YBR138C	1	0	ptacekj2005|ubersaxja2003	14574415|16319894
kinase_substrate	YBR160W	YBR156C	1	0	koivomaegim2011	21658602
kinase_substrate	YBR160W	YBR200W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YCL014W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YCL027W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YCL051W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YCL063W	1	0	pengy2008	18804442
kinase_substrate	YBR160W	YCR065W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDL017W	1	0	yoonhj1993	8382976
kinase_substrate	YBR160W	YDL025C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDL028C	1	0	kid
kinase_substrate	YBR160W	YDL070W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YDL089W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDL106C	1	0	liuc2000	10884387
kinase_substrate	YBR160W	YDL113C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDL140C	1	0	chymkowitchp2012	22689984
kinase_substrate	YBR160W	YDL153C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YDL174C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YDL189W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDL220C	1	0	lis2009|ptacekj2005|tsengsf2009	16319894|19359360|19135888
kinase_substrate	YBR160W	YDL225W	1	0	egelhoferta2008	18431499
kinase_substrate	YBR160W	YDL239C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR001C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR027C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR034CC	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YDR042C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YDR052C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR093W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR097C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR113C	1	0	agarwalr2002|koivomaegim2011|ptacekj2005|ubersaxja2003	21658602|14574415|16319894|12050115
kinase_substrate	YBR160W	YDR123C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR130C	1	0	koivomaegim2011|loogm2005|ubersaxja2003	21658602|14574415|15744308
kinase_substrate	YBR160W	YDR134C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YDR146C	1	0	koivomaegim2011|ubersaxja2003	21658602|14574415
kinase_substrate	YBR160W	YDR217C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR223W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR227W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR239C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YDR285W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR293C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YDR309C	1	0	jaquenoudm1998	9736614
kinase_substrate	YBR160W	YDR330W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YDR348C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR356W	1	0	keckjm2011|loogm2005|ubersaxja2003	14574415|21700874|15744308
kinase_substrate	YBR160W	YDR379W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR389W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR439W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YDR451C	1	0	koivomaegim2011	21658602
kinase_substrate	YBR160W	YDR501W	1	0	koivomaegim2011|ubersaxja2003	21658602|14574415
kinase_substrate	YBR160W	YDR507C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YEL032W	1	0	ptacekj2005|loogm2005|ubersaxja2003	14574415|15744308|16319894
kinase_substrate	YBR160W	YEL061C	1	0	cheemk2010	20463882
kinase_substrate	YBR160W	YEL065W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YER008C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YER032W	1	0	koivomaegim2011|ubersaxja2003	21658602|14574415
kinase_substrate	YBR160W	YER041W	1	0	loogm2005|ubersaxja2003	14574415|15744308
kinase_substrate	YBR160W	YER098W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YER111C	1	0	amona1993	8402888
kinase_substrate	YBR160W	YER129W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YER158C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YER167W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YFL029C	1	0	rosske2000|kaldisp1996|chunkt1997|thuretjy1996:yeastkid	21492431:8752210|8752211|10793138|9393434
kinase_substrate	YBR160W	YFR027W	1	0	lyonsna2011|ubersaxja2003	14574415|21549314
kinase_substrate	YBR160W	YFR046C	1	0	loogm2005|ubersaxja2003	14574415|15744308
kinase_substrate	YBR160W	YGL003C	1	0	ubersaxja2003|jaspersensl1999|zachariaew1998|loogm2005|koivomaegim2011|crastak2008	10074450|21658602|18500339|14574415|15744308|9831566
kinase_substrate	YBR160W	YGL075C	1	0	keckjm2011|loogm2005|ubersaxja2003	14574415|21700874|15744308
kinase_substrate	YBR160W	YGL090W	1	0	kid
kinase_substrate	YBR160W	YGL096W	1	0	koivomaegim2011	21658602
kinase_substrate	YBR160W	YGL097W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YGL113W	1	0	kid
kinase_substrate	YBR160W	YGL116W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YGL124C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YGL175C	1	0	kid
kinase_substrate	YBR160W	YGL216W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YGL235W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YGR014W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YGR035C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YGR092W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YGR186W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YGR188C	1	0	gotogh2011	21298086
kinase_substrate	YBR160W	YGR221C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YGR238C	1	0	ptacekj2005|ubersaxja2003	14574415|16319894
kinase_substrate	YBR160W	YGR270W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YGR276C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YGR296W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YHL007C	1	0	wuc1998	9774429
kinase_substrate	YBR160W	YHL022C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YHL035C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YHL050C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YHR098C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YHR118C	1	0	koivomaegim2011|chens2011|loogm2005|ubersaxja2003|weinreichm2001	21658602|14574415|11572976|21289063|15744308
kinase_substrate	YBR160W	YHR149C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YHR158C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YHR159W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YHR164C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YHR166C	1	0	rudnerad2000	10871279
kinase_substrate	YBR160W	YHR200W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YHR216W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YIL031W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YIL050W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YIL101C	1	0	koivomaegim2011|ubersaxja2003	21658602|14574415
kinase_substrate	YBR160W	YIL106W	1	0	koenigc2010|ubersaxja2003	14574415|20123997
kinase_substrate	YBR160W	YIL112W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YIL122W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YIL135C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YIL140W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YIL149C	1	0	keckjm2011	21700874
kinase_substrate	YBR160W	YIR023W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YJL051W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YJL060W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YJL076W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YJL084C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YJL092W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YJL111W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YJL115W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YJL157C	1	0	koivomaegim2011|tyersm1993|peterm1993|ubersaxja2003|henchozs1997	21658602|8395009|14574415|8500168|9367986
kinase_substrate	YBR160W	YJL194W	1	0	elsassers1996|koivomaegim2011|loogm2005	21658602|8930895|15744308
kinase_substrate	YBR160W	YJR021C	1	0	kid
kinase_substrate	YBR160W	YJR033C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YJR054W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YJR059W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YJR083C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YJR091C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YJR092W	1	0	ptacekj2005|ubersaxja2003	14574415|16319894
kinase_substrate	YBR160W	YJR141W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YKL022C	1	0	rudnerad2000	10871279
kinase_substrate	YBR160W	YKL042W	1	0	keckjm2011	21700874
kinase_substrate	YBR160W	YKL043W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YKL048C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YKL052C	1	0	kid
kinase_substrate	YBR160W	YKL108W	1	0	masumotoh2002|ubersaxja2003	14574415|11807498
kinase_substrate	YBR160W	YKL116C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YKL129C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YKL168C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YKL185W	1	0	koivomaegim2011|liy2003|ubersaxja2003|liuq2010	21658602|14574415|12695666|21098119
kinase_substrate	YBR160W	YKR078W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YKR089C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YKR090W	1	0	koivomaegim2011|ubersaxja2003	21658602|14574415
kinase_substrate	YBR160W	YKR091W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YKR095W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YKR097W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YLL002W	1	0	koivomaegim2011	21658602
kinase_substrate	YBR160W	YLL003W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLL008W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YLL021W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR006C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR009W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YLR035CA	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR045C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR079W	1	0	ubersaxja2003|skowyrad1997	14574415|9346238
kinase_substrate	YBR160W	YLR086W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR096W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR102C	1	0	rudnerad2000	10871279
kinase_substrate	YBR160W	YLR131C	1	0	koivomaegim2011|ubersaxja2003	21658602|14574415
kinase_substrate	YBR160W	YLR182W	1	0	koivomaegim2011|geymonatm2004|ubersaxja2003	21658602|14574415|14993267
kinase_substrate	YBR160W	YLR183C	1	0	koivomaegim2011|ubersaxja2003	21658602|14574415
kinase_substrate	YBR160W	YLR187W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR190W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR219W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR223C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR238W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR278C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR303W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YLR307W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YLR314C	1	0	tangcs2002	12429908
kinase_substrate	YBR160W	YLR319C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR394W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR401C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR425W	1	0	konok2008|ubersaxja2003	14574415|18256282
kinase_substrate	YBR160W	YLR430W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YLR455W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YLR457C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YML027W	1	0	koivomaegim2011|ubersaxja2003	21658602|14574415
kinase_substrate	YBR160W	YML034W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YML065W	1	0	chens2011|ubersaxja2003	14574415|21289063
kinase_substrate	YBR160W	YML083C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YML091C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YML119W	1	0	koivomaegim2011|ubersaxja2003	21658602|14574415
kinase_substrate	YBR160W	YMR001C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YMR005W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YMR032W	1	0	meitingerf2011	21498574
kinase_substrate	YBR160W	YMR036C	1	0	palg2008|ubersaxja2003	14574415|18316413
kinase_substrate	YBR160W	YMR129W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YMR155W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YMR165C	1	0	choihs2010|ptacekj2005	16319894|21081492
kinase_substrate	YBR160W	YMR190C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YMR241W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YMR273C	1	0	wickys2011	21119008
kinase_substrate	YBR160W	YMR291W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YNL042W	1	0	koivomaegim2011|ubersaxja2003	21658602|14574415
kinase_substrate	YBR160W	YNL058C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YNL068C	1	0	pictaylora2004|ubersaxja2003	14574415|15509804
kinase_substrate	YBR160W	YNL102W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YNL152W	1	0	palanis2012	22454527
kinase_substrate	YBR160W	YNL186W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YNL233W	1	0	kid
kinase_substrate	YBR160W	YNL257C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YNL271C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YNL272C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YNL278W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YNL284CA	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YNL309W	1	0	hoy1999|koivomaegim2011|costanzom2003|ubersaxja2003	10409718|14574415|21658602|12832490
kinase_substrate	YBR160W	YNL321W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YNL339C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YNR047W	1	0	ptacekj2005|ubersaxja2003	14574415|16319894
kinase_substrate	YBR160W	YOL036W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOL058W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOL070C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOL092W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YOL100W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOL125W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YOR001W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOR014W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOR037W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOR045W	1	0	schmidto2011	21215441
kinase_substrate	YBR160W	YOR058C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOR066W	1	0	koivomaegim2011|ubersaxja2003	21658602|14574415
kinase_substrate	YBR160W	YOR075W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOR081C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOR083W	1	0	huangd2009|koivomaegim2011|costanzom2004|ubersaxja2003	21658602|14574415|15210111|19823668
kinase_substrate	YBR160W	YOR104W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOR127W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOR177C	1	0	ptacekj2005|ubersaxja2003	14574415|16319894
kinase_substrate	YBR160W	YOR178C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOR188W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOR195W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOR249C	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YOR315W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YOR372C	1	0	reynoldsd2003|koivomaegim2011|ubersaxja2003|darievaz2003	12865300|14574415|21658602|14521842
kinase_substrate	YBR160W	YOR373W	1	0	keckjm2011	21700874
kinase_substrate	YBR160W	YPL115C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YPL124W	1	0	keckjm2011	21700874
kinase_substrate	YBR160W	YPL127C	1	0	adroverma2011|koivomaegim2011	21658602|21954289
kinase_substrate	YBR160W	YPL150W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YPL153C	1	0	kid
kinase_substrate	YBR160W	YPL155C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YPL194W	1	0	loogm2005|ubersaxja2003	14574415|15744308
kinase_substrate	YBR160W	YPL209C	1	0	ubersaxja2003|zimniakt2012	14574415|22521784
kinase_substrate	YBR160W	YPL250C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YPL255W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YPL256C	1	0	lankers1996	8599119
kinase_substrate	YBR160W	YPL267W	1	0	hallmc2008|ubersaxja2003	14574415|18287090
kinase_substrate	YBR160W	YPL269W	1	0	maekawah2003|liakopoulosd2003	12554645|12600318
kinase_substrate	YBR160W	YPR018W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YPR030W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YPR111W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YPR141C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YPR160W	1	0	ptacekj2005	16319894
kinase_substrate	YBR160W	YPR171W	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YPR174C	1	0	ubersaxja2003	14574415
kinase_substrate	YBR160W	YPR175W	1	0	kestit2004|ubersaxja2003	14574415|14747467
kinase_substrate	YBR274W	YDR113C	1	0	sanchezy1999|wangh2001|cheny2009	11390356|18984588|10550056
kinase_substrate	YCL024W	YAL034WA	1	0	ptacekj2005	16319894
kinase_substrate	YCL024W	YDR023W	1	0	ptacekj2005	16319894
kinase_substrate	YCL024W	YER064C	1	0	ptacekj2005	16319894
kinase_substrate	YCL024W	YGL245W	1	0	ptacekj2005	16319894
kinase_substrate	YCL024W	YGR231C	1	0	ptacekj2005	16319894
kinase_substrate	YCL024W	YML096W	1	0	ptacekj2005	16319894
kinase_substrate	YCL024W	YPR013C	1	0	ptacekj2005	16319894
kinase_substrate	YCR008W	YAL034WA	1	0	ptacekj2005	16319894
kinase_substrate	YCR008W	YAR019C	1	0	ptacekj2005	16319894
kinase_substrate	YCR008W	YBR107C	1	0	ptacekj2005	16319894
