Protein1,Protein2,Interaction,Directed
YPR103W,YBR173C,ppi,0
YBR258C,YBR175W,ppi,0
YDR469W,YBR175W,ppi,0
YGR103W,YBR175W,ppi,0
YHR119W,YBR175W,ppi,0
YKL018W,YBR175W,ppi,0
YLR015W,YBR175W,ppi,0
YPL138C,YBR175W,ppi,0
YKL101W,YBR176W,ppi,0
YOR119C,YBR176W,ppi,0
YBR274W,YBR177C,ppi,0
YGR092W,YBR177C,ppi,0
YLR026C,YBR177C,ppi,0
YOL018C,YBR177C,ppi,0
YOL045W,YBR177C,ppi,0
YOL113W,YBR177C,ppi,0
YDR470C,YBR179C,ppi,0
YJL092W,YBR179C,ppi,0
YLL039C,YBR179C,ppi,0
YLR368W,YBR179C,ppi,0
YOR211C,YBR179C,ppi,0
YJR002W,YBR181C,ppi,0
YNL207W,YBR181C,ppi,0
YNL255C,YBR181C,ppi,0
YER062C,YBR182C,ppi,0
YIL053W,YBR182C,ppi,0
YKL062W,YBR182C,ppi,0
YMR037C,YBR182C,ppi,0
YMR172W,YBR182C,ppi,0
YNL167C,YBR182C,ppi,0
YPL089C,YBR182C,ppi,0
YLR439W,YBR185C,ppi,0
YNL177C,YBR185C,ppi,0
YOL027C,YBR185C,ppi,0
YDR369C,YBR186W,ppi,0
YML065W,YBR186W,ppi,0
YDR416W,YBR188C,ppi,0
YGL120C,YBR188C,ppi,0
YGR129W,YBR188C,ppi,0
YJR050W,YBR188C,ppi,0
YKL095W,YBR188C,ppi,0
YKR022C,YBR188C,ppi,0
YKR086W,YBR188C,ppi,0
YLL036C,YBR188C,ppi,0
YLR117C,YBR188C,ppi,0
YLR424W,YBR188C,ppi,0
YPR101W,YBR188C,ppi,0
SNR10,YBR189W,ppi,0
SNR128,YBR189W,ppi,0
SNR17A,YBR189W,ppi,0
SNR17B,YBR189W,ppi,0
SNR24,YBR189W,ppi,0
SNR30,YBR189W,ppi,0
SNR35,YBR189W,ppi,0
SNR37,YBR189W,ppi,0
SNR4,YBR189W,ppi,0
SNR84,YBR189W,ppi,0
YCL037C,YBR189W,ppi,0
YHL034C,YBR189W,ppi,0
YHR089C,YBR189W,ppi,0
YJR002W,YBR189W,ppi,0
YLL036C,YBR189W,ppi,0
YMR138W,YBR189W,ppi,0
YNL124W,YBR189W,ppi,0
YNL207W,YBR189W,ppi,0
YNL255C,YBR189W,ppi,0
YDR333C,YBR191W,ppi,0
YGL246C,YBR191W,ppi,0
YKR081C,YBR191W,ppi,0
YNL124W,YBR191W,ppi,0
YBR253W,YBR193C,ppi,0
YCL028W,YBR193C,ppi,0
YDL005C,YBR193C,ppi,0
YDL140C,YBR193C,ppi,0
YDR308C,YBR193C,ppi,0
YEL037C,YBR193C,ppi,0
YER012W,YBR193C,ppi,0
YER022W,YBR193C,ppi,0
YER148W,YBR193C,ppi,0
YGL025C,YBR193C,ppi,0
YGL127C,YBR193C,ppi,0
YGL151W,YBR193C,ppi,0
YGL253W,YBR193C,ppi,0
YGR104C,YBR193C,ppi,0
YHR041C,YBR193C,ppi,0
YHR058C,YBR193C,ppi,0
YIL021W,YBR193C,ppi,0
YKL038W,YBR193C,ppi,0
YLR071C,YBR193C,ppi,0
YMR112C,YBR193C,ppi,0
YNL030W,YBR193C,ppi,0
YNL031C,YBR193C,ppi,0
YNL236W,YBR193C,ppi,0
YNR010W,YBR193C,ppi,0
YOL051W,YBR193C,ppi,0
YOL135C,YBR193C,ppi,0
YOR174W,YBR193C,ppi,0
YPR070W,YBR193C,ppi,0
YMR047C,YBR194W,ppi,0
YPR152C,YBR194W,ppi,0
YML102W,YBR195C,ppi,0
YNL031C,YBR195C,ppi,0
YNL183C,YBR195C,ppi,0
YNL206C,YBR195C,ppi,0
YPR018W,YBR195C,ppi,0
YCR042C,YBR198C,ppi,0
YDR145W,YBR198C,ppi,0
YDR167W,YBR198C,ppi,0
YDR176W,YBR198C,ppi,0
YDR216W,YBR198C,ppi,0
YDR392W,YBR198C,ppi,0
YDR448W,YBR198C,ppi,0
YEL009C,YBR198C,ppi,0
YER148W,YBR198C,ppi,0
YER164W,YBR198C,ppi,0
YGL048C,YBR198C,ppi,0
YGL112C,YBR198C,ppi,0
YGL158W,YBR198C,ppi,0
YGR252W,YBR198C,ppi,0
YGR274C,YBR198C,ppi,0
YHR041C,YBR198C,ppi,0
YHR099W,YBR198C,ppi,0
YKL058W,YBR198C,ppi,0
YLL039C,YBR198C,ppi,0
YLR055C,YBR198C,ppi,0
YML015C,YBR198C,ppi,0
YML114C,YBR198C,ppi,0
YMR005W,YBR198C,ppi,0
YMR223W,YBR198C,ppi,0
YMR227C,YBR198C,ppi,0
YMR236W,YBR198C,ppi,0
YNL216W,YBR198C,ppi,0
YOL148C,YBR198C,ppi,0
YPL011C,YBR198C,ppi,0
YPL047W,YBR198C,ppi,0
YPL082C,YBR198C,ppi,0
YPL248C,YBR198C,ppi,0
YPL254W,YBR198C,ppi,0
YPR072W,YBR198C,ppi,0
YLR026C,YBR199W,ppi,0
YOL018C,YBR199W,ppi,0
YDL028C,YBR200W,ppi,0
YDL077C,YBR200W,ppi,0
YDL159W,YBR200W,ppi,0
YDR103W,YBR200W,ppi,0
YDR166C,YBR200W,ppi,0
YDR379W,YBR200W,ppi,0
YDR481C,YBR200W,ppi,0
YEL013W,YBR200W,ppi,0
YER008C,YBR200W,ppi,0
YER114C,YBR200W,ppi,0
YFL039C,YBR200W,ppi,0
YGL116W,YBR200W,ppi,0
YGL212W,YBR200W,ppi,0
YGL233W,YBR200W,ppi,0
YGR152C,YBR200W,ppi,0
YIL068C,YBR200W,ppi,0
YIL140W,YBR200W,ppi,0
YJL085W,YBR200W,ppi,0
YJL095W,YBR200W,ppi,0
YJL128C,YBR200W,ppi,0
YJL157C,YBR200W,ppi,0
YKL196C,YBR200W,ppi,0
YKR001C,YBR200W,ppi,0
YLL050C,YBR200W,ppi,0
YLR093C,YBR200W,ppi,0
YLR166C,YBR200W,ppi,0
YLR229C,YBR200W,ppi,0
YLR362W,YBR200W,ppi,0
YLR396C,YBR200W,ppi,0
YML001W,YBR200W,ppi,0
YMR183C,YBR200W,ppi,0
YMR197C,YBR200W,ppi,0
YNL298W,YBR200W,ppi,0
YOL113W,YBR200W,ppi,0
YOR106W,YBR200W,ppi,0
YOR122C,YBR200W,ppi,0
YOR181W,YBR200W,ppi,0
YOR327C,YBR200W,ppi,0
YPL045W,YBR200W,ppi,0
YPL232W,YBR200W,ppi,0
YPR055W,YBR200W,ppi,0
YPR165W,YBR200W,ppi,0
YDL126C,YBR201W,ppi,0
YDR057W,YBR201W,ppi,0
YDR411C,YBR201W,ppi,0
YGR048W,YBR201W,ppi,0
YLR207W,YBR201W,ppi,0
YML013W,YBR201W,ppi,0
YML029W,YBR201W,ppi,0
YMR297W,YBR201W,ppi,0
YOL013C,YBR201W,ppi,0
YCR086W,YBR202W,ppi,0
YDL042C,YBR202W,ppi,0
YDR013W,YBR202W,ppi,0
YDR052C,YBR202W,ppi,0
YDR489W,YBR202W,ppi,0
YDR510W,YBR202W,ppi,0
YEL032W,YBR202W,ppi,0
YGL113W,YBR202W,ppi,0
YGL201C,YBR202W,ppi,0
YIL046W,YBR202W,ppi,0
YIL150C,YBR202W,ppi,0
YJL072C,YBR202W,ppi,0
YJL194W,YBR202W,ppi,0
YJR046W,YBR202W,ppi,0
YKL108W,YBR202W,ppi,0
YLR103C,YBR202W,ppi,0
YLR274W,YBR202W,ppi,0
YML065W,YBR202W,ppi,0
YMR043W,YBR202W,ppi,0
YMR048W,YBR202W,ppi,0
YOL146W,YBR202W,ppi,0
YPR019W,YBR202W,ppi,0
YER110C,YBR205W,ppi,0
YHL031C,YBR205W,ppi,0
YHR105W,YBR205W,ppi,0
YHR181W,YBR205W,ppi,0
YLR026C,YBR205W,ppi,0
YLR378C,YBR205W,ppi,0
YML012W,YBR205W,ppi,0
YOL018C,YBR205W,ppi,0
YFL041W,YBR207W,ppi,0
YPL203W,YBR207W,ppi,0
YGR284C,YBR210W,ppi,0
YDL028C,YBR211C,ppi,0
YDL160CA,YBR211C,ppi,0
YDR254W,YBR211C,ppi,0
YDR318W,YBR211C,ppi,0
YDR383C,YBR211C,ppi,0
YDR394W,YBR211C,ppi,0
YFR046C,YBR211C,ppi,0
YGL060W,YBR211C,ppi,0
YGR179C,YBR211C,ppi,0
YIR010W,YBR211C,ppi,0
YJR112W,YBR211C,ppi,0
YJR135C,YBR211C,ppi,0
YKL049C,YBR211C,ppi,0
YKL089W,YBR211C,ppi,0
YKL138CA,YBR211C,ppi,0
YLR315W,YBR211C,ppi,0
YLR381W,YBR211C,ppi,0
YOL069W,YBR211C,ppi,0
YOL086WA,YBR211C,ppi,0
YPL018W,YBR211C,ppi,0
YPL233W,YBR211C,ppi,0
YPR046W,YBR211C,ppi,0
YDL160C,YBR212W,ppi,0
YNL055C,YBR212W,ppi,0
YFR037C,YBR215W,ppi,0
YJL115W,YBR215W,ppi,0
YJR140C,YBR215W,ppi,0
YNL206C,YBR215W,ppi,0
YOR038C,YBR215W,ppi,0
YOR290C,YBR215W,ppi,0
YIR037W,YBR216C,ppi,0
YML007W,YBR216C,ppi,0
YGR120C,YBR217W,ppi,0
YHR171W,YBR217W,ppi,0
YLL042C,YBR217W,ppi,0
YLR423C,YBR217W,ppi,0
YMR159C,YBR217W,ppi,0
YNR007C,YBR217W,ppi,0
YPL149W,YBR217W,ppi,0
YLR430W,YBR218C,ppi,0
YOL016C,YBR220C,ppi,0
YCR079W,YBR221C,ppi,0
YLR166C,YBR221C,ppi,0
YLR340W,YBR221C,ppi,0
YKL117W,YBR222C,ppi,0
YLR240W,YBR222C,ppi,0
YLR293C,YBR225W,ppi,0
YPL203W,YBR225W,ppi,0
YPL204W,YBR225W,ppi,0
YHR154W,YBR228W,ppi,0
YLR135W,YBR228W,ppi,0
YDR221W,YBR229C,ppi,0
YML067C,YBR229C,ppi,0
YIL136W,YBR230C,ppi,0
YNL055C,YBR230C,ppi,0
YNL121C,YBR230C,ppi,0
YOL026C,YBR230C,ppi,0
YDR334W,YBR231C,ppi,0
YGR002C,YBR231C,ppi,0
YJL081C,YBR231C,ppi,0
YOL012C,YBR231C,ppi,0
YDR016C,YBR233WA,ppi,0
YIR010W,YBR233WA,ppi,0
YKL138CA,YBR233WA,ppi,0
YKR037C,YBR233WA,ppi,0
YER165W,YBR233W,ppi,0
YDL029W,YBR234C,ppi,0
YIL062C,YBR234C,ppi,0
YIR006C,YBR234C,ppi,0
YJR065C,YBR234C,ppi,0
YKL013C,YBR234C,ppi,0
YKL129C,YBR234C,ppi,0
YLL039C,YBR234C,ppi,0
YLR370C,YBR234C,ppi,0
YMR109W,YBR234C,ppi,0
YNR035C,YBR234C,ppi,0
YOR181W,YBR234C,ppi,0
YGR218W,YBR235W,ppi,0
YDL140C,YBR236C,ppi,0
YGL181W,YBR237W,ppi,0
YMR288W,YBR237W,ppi,0
YDR388W,YBR239C,ppi,0
YFR024CA,YBR239C,ppi,0
YHR016C,YBR239C,ppi,0
YDL080C,YBR240C,ppi,0
YGL047W,YBR243C,ppi,0
YDR224C,YBR245C,ppi,0
YER164W,YBR245C,ppi,0
YFR013W,YBR245C,ppi,0
YJR060W,YBR245C,ppi,0
YLR095C,YBR245C,ppi,0
YMR044W,YBR245C,ppi,0
YNL030W,YBR245C,ppi,0
YNL031C,YBR245C,ppi,0
YNL189W,YBR245C,ppi,0
YOR304W,YBR245C,ppi,0
YPL082C,YBR245C,ppi,0
YEL063C,YBR246W,ppi,0
YPL183C,YBR246W,ppi,0
YCL059C,YBR247C,ppi,0
YCR073C,YBR247C,ppi,0
YDL014W,YBR247C,ppi,0
YDL060W,YBR247C,ppi,0
YDL148C,YBR247C,ppi,0
YDR324C,YBR247C,ppi,0
YER082C,YBR247C,ppi,0
YGR081C,YBR247C,ppi,0
YIL019W,YBR247C,ppi,0
YJL010C,YBR247C,ppi,0
YKL143W,YBR247C,ppi,0
YNL207W,YBR247C,ppi,0
YOR056C,YBR247C,ppi,0
YOR119C,YBR247C,ppi,0
YOR145C,YBR247C,ppi,0
YPL012W,YBR247C,ppi,0
YPL266W,YBR247C,ppi,0
YPR144C,YBR247C,ppi,0
YDR510W,YBR249C,ppi,0
YHL004W,YBR251W,ppi,0
YKL155C,YBR251W,ppi,0
YBR274W,YBR252W,ppi,0
YDL079C,YBR252W,ppi,0
YNL298W,YBR252W,ppi,0
YOL061W,YBR252W,ppi,0
YOL113W,YBR252W,ppi,0
YCL028W,YBR253W,ppi,0
YDL140C,YBR253W,ppi,0
YDR146C,YBR253W,ppi,0
YDR477W,YBR253W,ppi,0
YER022W,YBR253W,ppi,0
YGR005C,YBR253W,ppi,0
YGR104C,YBR253W,ppi,0
YLR071C,YBR253W,ppi,0
YMR112C,YBR253W,ppi,0
YNR010W,YBR253W,ppi,0
YOL051W,YBR253W,ppi,0
YOL135C,YBR253W,ppi,0
YPL248C,YBR253W,ppi,0
YPR056W,YBR253W,ppi,0
YPR086W,YBR253W,ppi,0
YDR108W,YBR254C,ppi,0
YDR246W,YBR254C,ppi,0
YDR407C,YBR254C,ppi,0
YDR472W,YBR254C,ppi,0
YEL048C,YBR254C,ppi,0
YFL038C,YBR254C,ppi,0
YGR166W,YBR254C,ppi,0
YKR068C,YBR254C,ppi,0
YML077W,YBR254C,ppi,0
YMR218C,YBR254C,ppi,0
YOR115C,YBR254C,ppi,0
YDR478W,YBR257W,ppi,0
YGR030C,YBR257W,ppi,0
YHR062C,YBR257W,ppi,0
YIR015W,YBR257W,ppi,0
YLR145W,YBR257W,ppi,0
YNL221C,YBR257W,ppi,0
YNL282W,YBR257W,ppi,0
YDL140C,YBR258C,ppi,0
YDR469W,YBR258C,ppi,0
YHR119W,YBR258C,ppi,0
YKL018W,YBR258C,ppi,0
YLR015W,YBR258C,ppi,0
YPL138C,YBR258C,ppi,0
YDL140C,YBR260C,ppi,0
YGR196C,YBR260C,ppi,0
YGR221C,YBR260C,ppi,0
YIL118W,YBR260C,ppi,0
YKR055W,YBR260C,ppi,0
YNL090W,YBR260C,ppi,0
YOR109W,YBR260C,ppi,0
YOR231W,YBR260C,ppi,0
YPL140C,YBR260C,ppi,0
YCL057CA,YBR262C,ppi,0
YFR011C,YBR262C,ppi,0
YGR132C,YBR262C,ppi,0
YGR231C,YBR262C,ppi,0
YGR235C,YBR262C,ppi,0
YIL136W,YBR262C,ppi,0
YJL066C,YBR262C,ppi,0
YKR016W,YBR262C,ppi,0
YMR145C,YBR262C,ppi,0
YNL055C,YBR262C,ppi,0
YNL100W,YBR262C,ppi,0
YDR333C,YBR263W,ppi,0
YJL115W,YBR263W,ppi,0
YER136W,YBR264C,ppi,0
YGL198W,YBR264C,ppi,0
YLR262C,YBR264C,ppi,0
YNL044W,YBR264C,ppi,0
YNL263C,YBR264C,ppi,0
YOR089C,YBR264C,ppi,0
YOR370C,YBR264C,ppi,0
YDR101C,YBR267W,ppi,0
YDR288W,YBR267W,ppi,0
YDR507C,YBR267W,ppi,0
YGL099W,YBR267W,ppi,0
YGR148C,YBR267W,ppi,0
YHR170W,YBR267W,ppi,0
YIR026C,YBR267W,ppi,0
YJL122W,YBR267W,ppi,0
YKR048C,YBR267W,ppi,0
YLR009W,YBR267W,ppi,0
YLR387C,YBR267W,ppi,0
YNL227C,YBR267W,ppi,0
YOR063W,YBR267W,ppi,0
YPR016C,YBR267W,ppi,0
YFR050C,YBR270C,ppi,0
YIL105C,YBR270C,ppi,0
YNL047C,YBR270C,ppi,0
YDL007W,YBR272C,ppi,0
YDL097C,YBR272C,ppi,0
YDL147W,YBR272C,ppi,0
YDR363WA,YBR272C,ppi,0
YDR394W,YBR272C,ppi,0
YDR427W,YBR272C,ppi,0
YER021W,YBR272C,ppi,0
YFR004W,YBR272C,ppi,0
YFR052W,YBR272C,ppi,0
YGL004C,YBR272C,ppi,0
YGL011C,YBR272C,ppi,0
YGL048C,YBR272C,ppi,0
YGR232W,YBR272C,ppi,0
YHR027C,YBR272C,ppi,0
YHR200W,YBR272C,ppi,0
YIL075C,YBR272C,ppi,0
YKL145W,YBR272C,ppi,0
YOR117W,YBR272C,ppi,0
YOR259C,YBR272C,ppi,0
YOR261C,YBR272C,ppi,0
YOR362C,YBR272C,ppi,0
YPR103W,YBR272C,ppi,0
YPR108W,YBR272C,ppi,0
YDL126C,YBR273C,ppi,0
YDR411C,YBR273C,ppi,0
YJL048C,YBR273C,ppi,0
YKL213C,YBR273C,ppi,0
YDL042C,YBR274W,ppi,0
YDL236W,YBR274W,ppi,0
YDR168W,YBR274W,ppi,0
YDR217C,YBR274W,ppi,0
YDR439W,YBR274W,ppi,0
YDR510W,YBR274W,ppi,0
YDR516C,YBR274W,ppi,0
YFR028C,YBR274W,ppi,0
YGR200C,YBR274W,ppi,0
YHR174W,YBR274W,ppi,0
YJL076W,YBR274W,ppi,0
YJR082C,YBR274W,ppi,0
YKL181W,YBR274W,ppi,0
YKL210W,YBR274W,ppi,0
YKL211C,YBR274W,ppi,0
YKR010C,YBR274W,ppi,0
YMR102C,YBR274W,ppi,0
YMR146C,YBR274W,ppi,0
YMR270C,YBR274W,ppi,0
YNL234W,YBR274W,ppi,0
YNR046W,YBR274W,ppi,0
YOR341W,YBR274W,ppi,0
YPL171C,YBR274W,ppi,0
YPR010C,YBR274W,ppi,0
YPR145W,YBR274W,ppi,0
YDL042C,YBR275C,ppi,0
YDL230W,YBR275C,ppi,0
YER133W,YBR275C,ppi,0
YFR028C,YBR275C,ppi,0
YIL035C,YBR275C,ppi,0
YLR019W,YBR275C,ppi,0
YLR453C,YBR275C,ppi,0
YNL216W,YBR275C,ppi,0
YOL012C,YBR275C,ppi,0
YDL102W,YBR278W,ppi,0
YDR121W,YBR278W,ppi,0
YNL262W,YBR278W,ppi,0
YPR175W,YBR278W,ppi,0
YDL074C,YBR279W,ppi,0
YDL140C,YBR279W,ppi,0
YDR138W,YBR279W,ppi,0
YER012W,YBR279W,ppi,0
YGL008C,YBR279W,ppi,0
YGL058W,YBR279W,ppi,0
YGL207W,YBR279W,ppi,0
YGL244W,YBR279W,ppi,0
YGR005C,YBR279W,ppi,0
YGR104C,YBR279W,ppi,0
YHR030C,YBR279W,ppi,0
YIL021W,YBR279W,ppi,0
YKL145W,YBR279W,ppi,0
YLR113W,YBR279W,ppi,0
YLR249W,YBR279W,ppi,0
YLR418C,YBR279W,ppi,0
YML010W,YBR279W,ppi,0
YML069W,YBR279W,ppi,0
YNL251C,YBR279W,ppi,0
YOL051W,YBR279W,ppi,0
YOL086C,YBR279W,ppi,0
YOL145C,YBR279W,ppi,0
YOR123C,YBR279W,ppi,0
YDL132W,YBR280C,ppi,0
YDR328C,YBR280C,ppi,0
YNL141W,YBR280C,ppi,0
YOL133W,YBR280C,ppi,0
YFR044C,YBR281C,ppi,0
YNL191W,YBR281C,ppi,0
YCL057CA,YBR282W,ppi,0
YDR405W,YBR282W,ppi,0
YHL004W,YBR282W,ppi,0
YLR439W,YBR282W,ppi,0
YPL173W,YBR282W,ppi,0
YIL162W,YBR283C,ppi,0
YJL034W,YBR283C,ppi,0
YGR261C,YBR288C,ppi,0
YLR093C,YBR288C,ppi,0
YDR073W,YBR289W,ppi,0
YDR224C,YBR289W,ppi,0
YEL009C,YBR289W,ppi,0
YER162C,YBR289W,ppi,0
YFL049W,YBR289W,ppi,0
YGL120C,YBR289W,ppi,0
YGL158W,YBR289W,ppi,0
YHL025W,YBR289W,ppi,0
YJL176C,YBR289W,ppi,0
YKL109W,YBR289W,ppi,0
YMR033W,YBR289W,ppi,0
YMR043W,YBR289W,ppi,0
YNL030W,YBR289W,ppi,0
YNL031C,YBR289W,ppi,0
YNL206C,YBR289W,ppi,0
YNR023W,YBR289W,ppi,0
YOL051W,YBR289W,ppi,0
YOR038C,YBR289W,ppi,0
YOR290C,YBR289W,ppi,0
YPL016W,YBR289W,ppi,0
YPL129W,YBR289W,ppi,0
YPR034W,YBR289W,ppi,0
YLL039C,YBR290W,ppi,0
YPL176C,YBR290W,ppi,0
YIL030C,YBR295W,ppi,0
YLL039C,YBR295W,ppi,0
YOR063W,YBR296C,ppi,0
YDL145C,YCL001W,ppi,0
YJR131W,YCL001W,ppi,0
YLR026C,YCL001W,ppi,0
YMR058W,YCL001W,ppi,0
YNR026C,YCL001W,ppi,0
YPL227C,YCL001W,ppi,0
YGR105W,YCL005WA,ppi,0
YOR270C,YCL005WA,ppi,0
YDR069C,YCL008C,ppi,0
YDR517W,YCL008C,ppi,0
YGL045W,YCL008C,ppi,0
YGR206W,YCL008C,ppi,0
YHL002W,YCL008C,ppi,0
YJL172W,YCL008C,ppi,0
YLL039C,YCL008C,ppi,0
YLR119W,YCL008C,ppi,0
YLR417W,YCL008C,ppi,0
YNR006W,YCL008C,ppi,0
YPL065W,YCL008C,ppi,0
YPL084W,YCL008C,ppi,0
YER012W,YCL009C,ppi,0
YMR108W,YCL009C,ppi,0
YDR176W,YCL010C,ppi,0
YDR448W,YCL010C,ppi,0
YER164W,YCL010C,ppi,0
YGL158W,YCL010C,ppi,0
YGR252W,YCL010C,ppi,0
YHR099W,YCL010C,ppi,0
YLR055C,YCL010C,ppi,0
YMR223W,YCL010C,ppi,0
YPL047W,YCL010C,ppi,0
YPL254W,YCL010C,ppi,0
YDL084W,YCL011C,ppi,0
YDR138W,YCL011C,ppi,0
YDR381W,YCL011C,ppi,0
YDR432W,YCL011C,ppi,0
YEL034W,YCL011C,ppi,0
YFL039C,YCL011C,ppi,0
YGL008C,YCL011C,ppi,0
YHR167W,YCL011C,ppi,0
YJR123W,YCL011C,ppi,0
YKL139W,YCL011C,ppi,0
YLL019C,YCL011C,ppi,0
YML062C,YCL011C,ppi,0
YNL004W,YCL011C,ppi,0
YNL112W,YCL011C,ppi,0
YNL139C,YCL011C,ppi,0
YNL253W,YCL011C,ppi,0
YNL255C,YCL011C,ppi,0
YNL298W,YCL011C,ppi,0
YPR161C,YCL011C,ppi,0
YCR002C,YCL014W,ppi,0
YCR038C,YCL014W,ppi,0
YFR028C,YCL014W,ppi,0
YGR229C,YCL014W,ppi,0
YHR107C,YCL014W,ppi,0
YIL140W,YCL014W,ppi,0
YJR092W,YCL014W,ppi,0
YPL153C,YCL014W,ppi,0
YPR119W,YCL014W,ppi,0
YHR191C,YCL016C,ppi,0
YMR078C,YCL016C,ppi,0
YDL120W,YCL017C,ppi,0
YER048WA,YCL017C,ppi,0
YPL026C,YCL017C,ppi,0
YPL135W,YCL017C,ppi,0
YCL035C,YCL024W,ppi,0
YCR002C,YCL024W,ppi,0
YDL225W,YCL024W,ppi,0
YDR098C,YCL024W,ppi,0
YDR382W,YCL024W,ppi,0
YEL037C,YCL024W,ppi,0
YFL010C,YCL024W,ppi,0
YFR028C,YCL024W,ppi,0
YGR021W,YCL024W,ppi,0
YHR107C,YCL024W,ppi,0
YJL187C,YCL024W,ppi,0
YJR062C,YCL024W,ppi,0
YJR076C,YCL024W,ppi,0
YJR092W,YCL024W,ppi,0
YJR097W,YCL024W,ppi,0
YJR112W,YCL024W,ppi,0
YKL091C,YCL024W,ppi,0
YKL181W,YCL024W,ppi,0
YKR048C,YCL024W,ppi,0
YKR071C,YCL024W,ppi,0
YLR055C,YCL024W,ppi,0
YLR060W,YCL024W,ppi,0
YLR314C,YCL024W,ppi,0
YML062C,YCL024W,ppi,0
YMR139W,YCL024W,ppi,0
YMR140W,YCL024W,ppi,0
YNL027W,YCL024W,ppi,0
YNL078W,YCL024W,ppi,0
YNL113W,YCL024W,ppi,0
YNL206C,YCL024W,ppi,0
YNL272C,YCL024W,ppi,0
YOR141C,YCL024W,ppi,0
YPL093W,YCL024W,ppi,0
YDR103W,YCL027W,ppi,0
YER118C,YCL027W,ppi,0
YIL159W,YCL027W,ppi,0
YLL021W,YCL027W,ppi,0
YLR330W,YCL027W,ppi,0
YNL271C,YCL027W,ppi,0
YCR060W,YCL028W,ppi,0
YCR081W,YCL028W,ppi,0
YDL005C,YCL028W,ppi,0
YDL140C,YCL028W,ppi,0
YDR172W,YCL028W,ppi,0
YDR308C,YCL028W,ppi,0
YDR443C,YCL028W,ppi,0
YER022W,YCL028W,ppi,0
YGL025C,YCL028W,ppi,0
YGL127C,YCL028W,ppi,0
YGL151W,YCL028W,ppi,0
YGL215W,YCL028W,ppi,0
YGR104C,YCL028W,ppi,0
YHR041C,YCL028W,ppi,0
YHR058C,YCL028W,ppi,0
YJR032W,YCL028W,ppi,0
YKL117W,YCL028W,ppi,0
YLR071C,YCL028W,ppi,0
YMR112C,YCL028W,ppi,0
YNL007C,YCL028W,ppi,0
YNL025C,YCL028W,ppi,0
YNL064C,YCL028W,ppi,0
YNL236W,YCL028W,ppi,0
YNR010W,YCL028W,ppi,0
YOL051W,YCL028W,ppi,0
YOL135C,YCL028W,ppi,0
YOR174W,YCL028W,ppi,0
YPL129W,YCL028W,ppi,0
YPL140C,YCL028W,ppi,0
YPR070W,YCL028W,ppi,0
YPR168W,YCL028W,ppi,0
YDR510W,YCL029C,ppi,0
YER016W,YCL029C,ppi,0
YFR046C,YCL029C,ppi,0
YHR134W,YCL029C,ppi,0
YJR066W,YCL029C,ppi,0
YJR112W,YCL029C,ppi,0
YKR054C,YCL029C,ppi,0
YLR045C,YCL029C,ppi,0
YML085C,YCL029C,ppi,0
YNL078W,YCL029C,ppi,0
YOL069W,YCL029C,ppi,0
YOR073W,YCL029C,ppi,0
YOR156C,YCL029C,ppi,0
YOR191W,YCL029C,ppi,0
YOR269W,YCL029C,ppi,0
YPL155C,YCL029C,ppi,0
YPL269W,YCL029C,ppi,0
YPR018W,YCL029C,ppi,0
YGR052W,YCL030C,ppi,0
YCR057C,YCL031C,ppi,0
YIL035C,YCL031C,ppi,0
YJL010C,YCL031C,ppi,0
YKL009W,YCL031C,ppi,0
YLR223C,YCL031C,ppi,0
YPR104C,YCL031C,ppi,0
YCR027C,YCL032W,ppi,0
YDR103W,YCL032W,ppi,0
YER118C,YCL032W,ppi,0
YIL118W,YCL032W,ppi,0
YLR229C,YCL032W,ppi,0
YMR117C,YCL032W,ppi,0
YNL090W,YCL032W,ppi,0
YNL161W,YCL032W,ppi,0
YNL180C,YCL032W,ppi,0
YOR212W,YCL032W,ppi,0
YPR075C,YCL032W,ppi,0
YOR094W,YCL034W,ppi,0
YOR181W,YCL034W,ppi,0
YDR507C,YCL035C,ppi,0
YKL126W,YCL035C,ppi,0
YKL198C,YCL035C,ppi,0
YDR388W,YCL036W,ppi,0
YDL083C,YCL037C,ppi,0
YDL140C,YCL037C,ppi,0
YDL229W,YCL037C,ppi,0
YDR138W,YCL037C,ppi,0
YDR296W,YCL037C,ppi,0
YDR432W,YCL037C,ppi,0
YDR510W,YCL037C,ppi,0
YJL190C,YCL037C,ppi,0
YJR145C,YCL037C,ppi,0
YKL014C,YCL037C,ppi,0
YKL139W,YCL037C,ppi,0
YKR048C,YCL037C,ppi,0
YLR256W,YCL037C,ppi,0
YMR230W,YCL037C,ppi,0
YNL064C,YCL037C,ppi,0
YNL255C,YCL037C,ppi,0
YNR051C,YCL037C,ppi,0
YOL139C,YCL037C,ppi,0
YOR096W,YCL037C,ppi,0
YPL131W,YCL037C,ppi,0
YPL169C,YCL037C,ppi,0
YGL227W,YCL039W,ppi,0
YMR135C,YCL039W,ppi,0
YDL095W,YCL043C,ppi,0
YGL190C,YCL043C,ppi,0
YHR204W,YCL043C,ppi,0
YIR037W,YCL043C,ppi,0
YML130C,YCL043C,ppi,0
YMR291W,YCL043C,ppi,0
YMR297W,YCL043C,ppi,0
YER017C,YCL044C,ppi,0
YIL136W,YCL044C,ppi,0
YMR115W,YCL044C,ppi,0
YPR024W,YCL044C,ppi,0
YKL207W,YCL045C,ppi,0
